Timestamp_ns,Delta_ns,Delta_sec
13213288594,,
13213948879,660285.0,0.000660285
13215250688,1301809.0,0.001301809
13220850526,5599838.0,0.005599838
13221051108,200582.0,0.000200582
13229470437,8419329.0,0.008419329
13230158817,688380.0,0.00068838
13231971584,1812767.0,0.001812767
13232346796,375212.0,0.000375212
13248723390,16376594.0,0.016376594
13249539333,815943.0,0.000815943
13251521712,1982379.0,0.001982379
13258874478,7352766.0,0.007352766
13261206725,2332247.0,0.002332247
13285766346,24559621.0,0.024559621
13285903444,137098.0,0.000137098
13286116145,212701.0,0.000212701
13286183176,67031.0,6.7031e-05
13286359061,175885.0,0.000175885
13286424207,65146.0,6.5146e-05
13286641664,217457.0,0.000217457
13286710606,68942.0,6.8942e-05
13287731365,1020759.0,0.001020759
13292157034,4425669.0,0.004425669
13292550673,393639.0,0.000393639
13292963616,412943.0,0.000412943
13293659174,695558.0,0.000695558
13293797469,138295.0,0.000138295
13293868300,70831.0,7.0831e-05
13297489850,3621550.0,0.00362155
13299941537,2451687.0,0.002451687
13300155512,213975.0,0.000213975
13302779154,2623642.0,0.002623642
13303342712,563558.0,0.000563558
13303507429,164717.0,0.000164717
13303639156,131727.0,0.000131727
13303733641,94485.0,9.4485e-05
13314604923,10871282.0,0.010871282
13315148759,543836.0,0.000543836
13315951829,803070.0,0.00080307
13317885141,1933312.0,0.001933312
13318073582,188441.0,0.000188441
13320765936,2692354.0,0.002692354
13321267077,501141.0,0.000501141
13321403290,136213.0,0.000136213
13321511973,108683.0,0.000108683
13321579980,68007.0,6.8007e-05
13348339594,26759614.0,0.026759614
13348575348,235754.0,0.000235754
13349107700,532352.0,0.000532352
13351009161,1901461.0,0.001901461
13351193195,184034.0,0.000184034
13353584338,2391143.0,0.002391143
13354085711,501373.0,0.000501373
13354220075,134364.0,0.000134364
13354360235,140160.0,0.00014016
13354430533,70298.0,7.0298e-05
13382162132,27731599.0,0.027731599
13382391573,229441.0,0.000229441
13382925858,534285.0,0.000534285
13384940615,2014757.0,0.002014757
13385137524,196909.0,0.000196909
13387489159,2351635.0,0.002351635
13388025039,535880.0,0.00053588
13388162998,137959.0,0.000137959
13388269799,106801.0,0.000106801
13388338270,68471.0,6.8471e-05
13416353660,28015390.0,0.02801539
13416572477,218817.0,0.000218817
13417103724,531247.0,0.000531247
13419011192,1907468.0,0.001907468
13419182792,171600.0,0.0001716
13421434459,2251667.0,0.002251667
13421936753,502294.0,0.000502294
13422072391,135638.0,0.000135638
13422178427,106036.0,0.000106036
13422246885,68458.0,6.8458e-05
13452499849,30252964.0,0.030252964
13452730189,230340.0,0.00023034
13453262233,532044.0,0.000532044
13455170579,1908346.0,0.001908346
13455358668,188089.0,0.000188089
13457554708,2196040.0,0.00219604
13458059468,504760.0,0.00050476
13458192576,133108.0,0.000133108
13458298465,105889.0,0.000105889
13458365726,67261.0,6.7261e-05
13488308003,29942277.0,0.029942277
13488577263,269260.0,0.00026926
13489107574,530311.0,0.000530311
13491018301,1910727.0,0.001910727
13491202237,183936.0,0.000183936
13492991160,1788923.0,0.001788923
13493493132,501972.0,0.000501972
13493628193,135061.0,0.000135061
13493822354,194161.0,0.000194161
