latency
175.28
162.18
168.23
177.19
164.32
172.48
205.74
154.57
163.42
166.44
172.93
147.06
176.19
169.12
181.68
169.8
167.89
509.04
173.04
152.32
159.16
175.4
167.45
178.98
159.82
155.92
177.86
187.6
169.69
175.5
178.86
161.06
172.59
191.74
272.95
166.99
172.38
174.61
162.18
161.73
153.56
173.5
183.8
163.08
186.15
173.16
186.38
170.81
135.52
175.5
173.83
386.85
188.16
154.9
153.23
157.26
185.7
180.77
157.47
224.01
166.78
150.08
146.95
157.7
164.86
149.98
150.19
171.7
163.98
171.14
182.46
159.84
158.38
176.08
239.02
162.86
162.3
162.96
154.34
187.04
160.28
164.09
161.07
162.74
180.88
163.64
152.44
183.12
164.54
146.73
559.78
422.48
165.09
177.08
160.73
182.12
183.46
158.04
294.11
167.55
