latency
179.55
174.72
175.73
209.11
187.83
178.64
200.15
198.8
201.04
197.35
177.86
211.47
197.13
189.96
195.0
181.67
188.39
186.37
182.35
184.8
177.3
186.82
184.81
243.83
187.38
200.93
211.13
176.18
216.39
173.04
182.24
217.62
195.22
198.25
201.38
177.86
186.48
185.82
174.06
186.82
226.8
187.27
282.02
184.13
170.36
169.69
181.23
167.11
187.5
195.79
180.56
154.79
206.76
173.61
173.38
183.24
200.03
183.68
201.5
182.78
189.62
189.51
181.45
179.43
170.92
180.21
201.72
173.6
188.73
182.56
184.24
203.18
192.75
176.64
183.12
195.22
216.4
187.95
177.97
166.21
202.16
188.5
170.24
188.16
188.17
211.01
190.97
178.64
198.81
187.94
217.62
190.08
170.69
180.22
191.97
189.4
200.04
186.48
169.47
209.34
188.06
184.36
173.84
171.36
187.04
192.76
470.74
174.16
178.98
187.04
183.8
188.83
222.89
187.6
195.0
170.24
198.47
168.79
193.99
157.04
189.4
189.18
198.8
185.37
178.99
196.79
213.37
164.98
182.0
188.27
197.91
229.05
196.46
193.66
182.12
169.02
205.75
178.08
212.02
201.04
166.78
181.9
178.76
190.85
187.16
205.3
189.96
251.23
197.23
190.18
199.81
164.76
191.42
177.97
184.36
200.26
221.44
184.02
224.79
525.84
189.06
182.24
332.3
174.84
210.23
178.65
195.33
10949.91
200.26
216.05
189.74
190.07
184.14
301.06
182.8
201.49
171.26
180.67
186.7
190.07
190.52
190.41
195.22
192.31
191.07
191.41
200.04
197.47
175.17
183.68
178.98
110.78
228.37
196.8
235.66
159.6
186.93
183.02
184.81
170.92
194.89
166.22
196.46
201.05
237.34
196.57
189.96
185.58
208.22
185.69
181.44
188.61
191.3
191.98
176.08
172.72
188.72
184.25
212.69
211.9
191.07
199.7
193.76
195.56
181.78
223.0
184.24
185.15
203.73
183.58
200.72
195.78
200.82
187.94
207.2
169.46
237.78
199.26
185.14
195.23
212.47
182.68
181.67
164.54
188.39
215.6
203.18
208.78
195.67
174.5
189.06
192.43
190.75
186.94
190.18
202.4
226.24
210.01
201.6
170.58
195.79
185.7
221.42
191.53
191.97
194.88
195.34
203.84
205.3
178.87
187.38
214.04
187.71
195.0
198.69
561.02
185.37
193.77
154.9
436.13
175.73
185.7
212.24
172.7
184.92
190.41
184.02
194.88
195.11
209.44
234.86
169.69
179.09
203.4
187.61
199.03
161.5
221.54
194.88
223.78
173.04
219.19
182.12
172.82
4.94
442.08
180.33
214.71
196.46
185.26
178.32
188.28
201.95
430.53
186.37
189.17
229.28
182.46
184.92
176.63
184.36
188.51
182.68
184.8
204.62
204.07
192.87
167.79
180.99
168.57
202.73
173.04
199.7
186.71
197.68
199.37
176.4
196.79
219.31
194.88
192.2
196.12
184.25
194.67
190.3
191.3
174.28
164.31
223.33
197.8
196.68
184.36
553.18
210.0
170.59
196.8
173.16
183.35
203.06
201.38
175.29
202.61
186.93
214.59
199.48
202.61
195.78
165.42
194.43
214.82
204.63
201.72
173.6
193.65
194.66
181.79
165.21
197.35
207.77
197.91
191.76
177.52
184.25
227.25
219.64
201.28
192.19
196.9
180.89
169.02
200.82
164.2
179.09
189.39
195.11
162.63
203.17
168.11
221.31
185.25
177.42
177.52
170.47
174.51
203.62
186.16
187.72
176.4
173.72
172.49
176.75
199.48
204.63
196.12
203.28
185.6
186.49
244.28
191.31
382.14
193.43
195.67
207.2
174.05
204.3
194.89
199.6
182.78
175.74
193.87
175.96
170.36
207.2
164.98
198.92
188.84
171.81
241.59
187.94
232.18
187.72
193.87
467.94
224.68
173.16
165.54
215.27
180.32
208.66
182.91
186.38
194.89
208.77
182.23
195.12
160.51
200.71
185.36
203.74
180.66
171.82
211.24
170.24
168.67
168.24
237.34
196.34
189.29
183.69
175.51
192.65
156.69
199.48
201.38
219.76
185.15
197.79
187.49
196.57
189.17
200.04
169.24
190.75
150872.85
185642.57
186.82
188.84
200.93
180.66
186.71
203.96
216.06
173.61
208.66
198.36
35.18
197.91
195.12
189.4
200.48
