Timestamp_ns,Delta_ns,Delta_sec
568777973,,
569560290,782317.0,0.000782317
586187048,16626758.0,0.016626758
603690111,17503063.0,0.017503063
631500838,27810727.0,0.027810727
632267369,766531.0,0.000766531
639690275,7422906.0,0.007422906
651387547,11697272.0,0.011697272
678545992,27158445.0,0.027158445
659726231,-18819761.0,-0.018819761
685884078,26157847.0,0.026157847
686138108,254030.0,0.00025403
686764432,626324.0,0.000626324
719908248,33143816.0,0.033143816
720701997,793749.0,0.000793749
732078279,11376282.0,0.011376282
732525091,446812.0,0.000446812
733740754,1215663.0,0.001215663
734096961,356207.0,0.000356207
734241082,144121.0,0.000144121
742961732,8720650.0,0.00872065
785948650,42986918.0,0.042986918
786707232,758582.0,0.000758582
797072893,10365661.0,0.010365661
797572270,499377.0,0.000499377
798821024,1248754.0,0.001248754
799206444,385420.0,0.00038542
799317621,111177.0,0.000111177
805636695,6319074.0,0.006319074
838877818,33241123.0,0.033241123
839635407,757589.0,0.000757589
849762340,10126933.0,0.010126933
850332270,569930.0,0.00056993
851894101,1561831.0,0.001561831
852263103,369002.0,0.000369002
852493876,230773.0,0.000230773
857605424,5111548.0,0.005111548
891063429,33458005.0,0.033458005
891820623,757194.0,0.000757194
902006005,10185382.0,0.010185382
902464696,458691.0,0.000458691
903870727,1406031.0,0.001406031
904200360,329633.0,0.000329633
904383397,183037.0,0.000183037
909756894,5373497.0,0.005373497
943557981,33801087.0,0.033801087
944310709,752728.0,0.000752728
955233293,10922584.0,0.010922584
955740220,506927.0,0.000506927
956667613,927393.0,0.000927393
957004734,337121.0,0.000337121
957153506,148772.0,0.000148772
963415898,6262392.0,0.006262392
1005356137,41940239.0,0.041940239
1006135209,779072.0,0.000779072
1016398159,10262950.0,0.01026295
1016872905,474746.0,0.000474746
1018039428,1166523.0,0.001166523
1018407173,367745.0,0.000367745
1018593136,185963.0,0.000185963
1024563493,5970357.0,0.005970357
1057303804,32740311.0,0.032740311
1058030725,726921.0,0.000726921
1068333391,10302666.0,0.010302666
1068779979,446588.0,0.000446588
1069917408,1137429.0,0.001137429
1070214673,297265.0,0.000297265
1070323239,108566.0,0.000108566
1078946090,8622851.0,0.008622851
1112934875,33988785.0,0.033988785
1113759696,824821.0,0.000824821
1118338313,4578617.0,0.004578617
1118774115,435802.0,0.000435802
1120201453,1427338.0,0.001427338
1120571636,370183.0,0.000370183
1120713504,141868.0,0.000141868
1125929368,5215864.0,0.005215864
1159088082,33158714.0,0.033158714
1159860337,772255.0,0.000772255
1164465068,4604731.0,0.004604731
1164910306,445238.0,0.000445238
1166262258,1351952.0,0.001351952
1166641066,378808.0,0.000378808
1166783899,142833.0,0.000142833
1172550163,5766264.0,0.005766264
1208999825,36449662.0,0.036449662
1209743562,743737.0,0.000743737
1214432818,4689256.0,0.004689256
1214957841,525023.0,0.000525023
1216318532,1360691.0,0.001360691
1216749495,430963.0,0.000430963
1216901881,152386.0,0.000152386
1222077460,5175579.0,0.005175579
1255531915,33454455.0,0.033454455
1256329299,797384.0,0.000797384
1261358055,5028756.0,0.005028756
1261793464,435409.0,0.000435409
1263276647,1483183.0,0.001483183
1263650147,373500.0,0.0003735
1263827947,177800.0,0.0001778
1269097609,5269662.0,0.005269662
1303363622,34266013.0,0.034266013
1304128834,765212.0,0.000765212
1308835664,4706830.0,0.00470683
1309260992,425328.0,0.000425328
1311135885,1874893.0,0.001874893
1311346880,210995.0,0.000210995
1311533114,186234.0,0.000186234
1316916483,5383369.0,0.005383369
1349773271,32856788.0,0.032856788
1350557423,784152.0,0.000784152
1355184056,4626633.0,0.004626633
1355649808,465752.0,0.000465752
1356993101,1343293.0,0.001343293
1357338833,345732.0,0.000345732
1357500290,161457.0,0.000161457
1363419743,5919453.0,0.005919453
1395951462,32531719.0,0.032531719
1396707785,756323.0,0.000756323
1401378172,4670387.0,0.004670387
1401818674,440502.0,0.000440502
1403189551,1370877.0,0.001370877
1403557630,368079.0,0.000368079
1403728005,170375.0,0.000170375
1409026545,5298540.0,0.00529854
1442393545,33367000.0,0.033367
1443252570,859025.0,0.000859025
1447497275,4244705.0,0.004244705
1447348739,-148536.0,-0.000148536
1449825159,2476420.0,0.00247642
1450163749,338590.0,0.00033859
1450353584,189835.0,0.000189835
1454740949,4387365.0,0.004387365
1487939324,33198375.0,0.033198375
1488668046,728722.0,0.000728722
1493041775,4373729.0,0.004373729
1492862314,-179461.0,-0.000179461
1495442920,2580606.0,0.002580606
1495735586,292666.0,0.000292666
1495922714,187128.0,0.000187128
1500348858,4426144.0,0.004426144
1533822639,33473781.0,0.033473781
1534603834,781195.0,0.000781195
1538910595,4306761.0,0.004306761
1538674338,-236257.0,-0.000236257
1541163786,2489448.0,0.002489448
1541538988,375202.0,0.000375202
1541711728,172740.0,0.00017274
1546205255,4493527.0,0.004493527
1579514437,33309182.0,0.033309182
1580288569,774132.0,0.000774132
1584531791,4243222.0,0.004243222
1584323840,-207951.0,-0.000207951
1586731229,2407389.0,0.002407389
1587136132,404903.0,0.000404903
1587304722,168590.0,0.00016859
1592396920,5092198.0,0.005092198
1625478347,33081427.0,0.033081427
1626374481,896134.0,0.000896134
1630599949,4225468.0,0.004225468
1630436556,-163393.0,-0.000163393
1633046542,2609986.0,0.002609986
1633343512,296970.0,0.00029697
1633535581,192069.0,0.000192069
1637932374,4396793.0,0.004396793
1672228949,34296575.0,0.034296575
1676950147,4721198.0,0.004721198
1681543476,4593329.0,0.004593329
1681359846,-183630.0,-0.00018363
1684061592,2701746.0,0.002701746
1684430313,368721.0,0.000368721
1684621420,191107.0,0.000191107
1688939374,4317954.0,0.004317954
1722328666,33389292.0,0.033389292
1723306583,977917.0,0.000977917
1727513679,4207096.0,0.004207096
1727366008,-147671.0,-0.000147671
1729783511,2417503.0,0.002417503
1730098642,315131.0,0.000315131
1730230200,131558.0,0.000131558
1735316810,5086610.0,0.00508661
1775322122,40005312.0,0.040005312
1776143470,821348.0,0.000821348
1780495776,4352306.0,0.004352306
1780325206,-170570.0,-0.00017057
1782721154,2395948.0,0.002395948
1783153446,432292.0,0.000432292
1783293775,140329.0,0.000140329
1788271240,4977465.0,0.004977465
1821298924,33027684.0,0.033027684
1822243586,944662.0,0.000944662
1826343941,4100355.0,0.004100355
1826186913,-157028.0,-0.000157028
1828720650,2533737.0,0.002533737
1829055293,334643.0,0.000334643
1829212784,157491.0,0.000157491
1833667169,4454385.0,0.004454385
1866841495,33174326.0,0.033174326
1867580111,738616.0,0.000738616
1871756034,4175923.0,0.004175923
1871585512,-170522.0,-0.000170522
1873954309,2368797.0,0.002368797
1874185918,231609.0,0.000231609
1874321934,136016.0,0.000136016
1879551469,5229535.0,0.005229535
1912397087,32845618.0,0.032845618
1913207515,810428.0,0.000810428
1917484900,4277385.0,0.004277385
1917308745,-176155.0,-0.000176155
1919699575,2390830.0,0.00239083
1920023235,323660.0,0.00032366
1920175366,152131.0,0.000152131
1925313608,5138242.0,0.005138242
1958411247,33097639.0,0.033097639
1959275361,864114.0,0.000864114
1963467595,4192234.0,0.004192234
1963290971,-176624.0,-0.000176624
1965614278,2323307.0,0.002323307
1965926858,312580.0,0.00031258
1966054198,127340.0,0.00012734
1970781849,4727651.0,0.004727651
2011965574,41183725.0,0.041183725
2012773957,808383.0,0.000808383
2017174738,4400781.0,0.004400781
2016987531,-187207.0,-0.000187207
2019430783,2443252.0,0.002443252
2019783248,352465.0,0.000352465
2019932751,149503.0,0.000149503
2024445213,4512462.0,0.004512462
2057975213,33530000.0,0.03353
2058703452,728239.0,0.000728239
2062961619,4258167.0,0.004258167
2062743234,-218385.0,-0.000218385
2065234559,2491325.0,0.002491325
2065536208,301649.0,0.000301649
2065703640,167432.0,0.000167432
2070171282,4467642.0,0.004467642
2103445606,33274324.0,0.033274324
2104160274,714668.0,0.000714668
2108086195,3925921.0,0.003925921
2108367438,281243.0,0.000281243
2110606351,2238913.0,0.002238913
2111007317,400966.0,0.000400966
2111163219,155902.0,0.000155902
2115986792,4823573.0,0.004823573
2148630450,32643658.0,0.032643658
2149397708,767258.0,0.000767258
2152585210,3187502.0,0.003187502
2152410634,-174576.0,-0.000174576
2154644236,2233602.0,0.002233602
2154998713,354477.0,0.000354477
2155190549,191836.0,0.000191836
2160265677,5075128.0,0.005075128
2192477569,32211892.0,0.032211892
2193270325,792756.0,0.000792756
2195977794,2707469.0,0.002707469
2195811986,-165808.0,-0.000165808
2198487526,2675540.0,0.00267554
2198895890,408364.0,0.000408364
2199009968,114078.0,0.000114078
2203806667,4796699.0,0.004796699
2236464300,32657633.0,0.032657633
2237191946,727646.0,0.000727646
2239960377,2768431.0,0.002768431
2239806667,-153710.0,-0.00015371
2242324753,2518086.0,0.002518086
2242588107,263354.0,0.000263354
2242744226,156119.0,0.000156119
2247675551,4931325.0,0.004931325
2279470723,31795172.0,0.031795172
2280258509,787786.0,0.000787786
2283105770,2847261.0,0.002847261
2282935892,-169878.0,-0.000169878
2287696248,4760356.0,0.004760356
2288065495,369247.0,0.000369247
2288180790,115295.0,0.000115295
2290336410,2155620.0,0.00215562
2323406709,33070299.0,0.033070299
2324165844,759135.0,0.000759135
2326687229,2521385.0,0.002521385
2327066123,378894.0,0.000378894
2329324191,2258068.0,0.002258068
2329661776,337585.0,0.000337585
2329803685,141909.0,0.000141909
2334180960,4377275.0,0.004377275
2366783903,32602943.0,0.032602943
2367681631,897728.0,0.000897728
2370287233,2605602.0,0.002605602
2370453981,166748.0,0.000166748
2372744719,2290738.0,0.002290738
2373086225,341506.0,0.000341506
2373201209,114984.0,0.000114984
2377830498,4629289.0,0.004629289
2410414072,32583574.0,0.032583574
2411270970,856898.0,0.000856898
2414021020,2750050.0,0.00275005
2413830336,-190684.0,-0.000190684
2416553341,2723005.0,0.002723005
2416931068,377727.0,0.000377727
2417087146,156078.0,0.000156078
2421594452,4507306.0,0.004507306
2454569335,32974883.0,0.032974883
2455399647,830312.0,0.000830312
2458187751,2788104.0,0.002788104
2458017109,-170642.0,-0.000170642
2460503107,2485998.0,0.002485998
2460812367,309260.0,0.00030926
2460923308,110941.0,0.000110941
2465890067,4966759.0,0.004966759
2499236373,33346306.0,0.033346306
2500016817,780444.0,0.000780444
2502884041,2867224.0,0.002867224
2502692127,-191914.0,-0.000191914
2505176414,2484287.0,0.002484287
2505490365,313951.0,0.000313951
2505606098,115733.0,0.000115733
2510026454,4420356.0,0.004420356
2543032190,33005736.0,0.033005736
2543828985,796795.0,0.000796795
2546588112,2759127.0,0.002759127
2546411133,-176979.0,-0.000176979
2548977397,2566264.0,0.002566264
2549380964,403567.0,0.000403567
2549520902,139938.0,0.000139938
2553989511,4468609.0,0.004468609
2586784579,32795068.0,0.032795068
2587582092,797513.0,0.000797513
2590289388,2707296.0,0.002707296
2590134554,-154834.0,-0.000154834
2592736562,2602008.0,0.002602008
2593036127,299565.0,0.000299565
2593173961,137834.0,0.000137834
2597658530,4484569.0,0.004484569
2630687305,33028775.0,0.033028775
2631499219,811914.0,0.000811914
2634331141,2831922.0,0.002831922
2634151804,-179337.0,-0.000179337
2636730869,2579065.0,0.002579065
2637100408,369539.0,0.000369539
2637266909,166501.0,0.000166501
2641649565,4382656.0,0.004382656
2679051390,37401825.0,0.037401825
2679797043,745653.0,0.000745653
2682671734,2874691.0,0.002874691
2682506983,-164751.0,-0.000164751
2684995985,2489002.0,0.002489002
2685294972,298987.0,0.000298987
2685457991,163019.0,0.000163019
2690013190,4555199.0,0.004555199
2723176047,33162857.0,0.033162857
2723961501,785454.0,0.000785454
2726774034,2812533.0,0.002812533
2726604555,-169479.0,-0.000169479
2729261160,2656605.0,0.002656605
2729623547,362387.0,0.000362387
2729825741,202194.0,0.000202194
2734182438,4356697.0,0.004356697
2772074484,37892046.0,0.037892046
2772852934,778450.0,0.00077845
2775808750,2955816.0,0.002955816
2775581072,-227678.0,-0.000227678
2778005172,2424100.0,0.0024241
2778330875,325703.0,0.000325703
2778463512,132637.0,0.000132637
2783483683,5020171.0,0.005020171
2816148217,32664534.0,0.032664534
2816916086,767869.0,0.000767869
2819811440,2895354.0,0.002895354
2819625463,-185977.0,-0.000185977
2822162412,2536949.0,0.002536949
2822441345,278933.0,0.000278933
2822639457,198112.0,0.000198112
2828049112,5409655.0,0.005409655
2860738180,32689068.0,0.032689068
2861538728,800548.0,0.000800548
2864365231,2826503.0,0.002826503
2864193686,-171545.0,-0.000171545
2866755337,2561651.0,0.002561651
2867153906,398569.0,0.000398569
2867313725,159819.0,0.000159819
2874160762,6847037.0,0.006847037
2906944988,32784226.0,0.032784226
2907715594,770606.0,0.000770606
2910478786,2763192.0,0.002763192
2910302582,-176204.0,-0.000176204
2912770675,2468093.0,0.002468093
2913091639,320964.0,0.000320964
2913300530,208891.0,0.000208891
2917848833,4548303.0,0.004548303
2951952249,34103416.0,0.034103416
2952735187,782938.0,0.000782938
2955655278,2920091.0,0.002920091
2955464581,-190697.0,-0.000190697
2957957114,2492533.0,0.002492533
2958234570,277456.0,0.000277456
2958401394,166824.0,0.000166824
2963409636,5008242.0,0.005008242
2995831787,32422151.0,0.032422151
2996615901,784114.0,0.000784114
2999483981,2868080.0,0.00286808
2999338175,-145806.0,-0.000145806
3001787636,2449461.0,0.002449461
3002096227,308591.0,0.000308591
3002250524,154297.0,0.000154297
3007270400,5019876.0,0.005019876
3039720819,32450419.0,0.032450419
3040443701,722882.0,0.000722882
3043348745,2905044.0,0.002905044
3043173532,-175213.0,-0.000175213
3045571848,2398316.0,0.002398316
3045877003,305155.0,0.000305155
3046005054,128051.0,0.000128051
3050611970,4606916.0,0.004606916
3083787562,33175592.0,0.033175592
3084544846,757284.0,0.000757284
3087479439,2934593.0,0.002934593
3087282621,-196818.0,-0.000196818
3089726471,2443850.0,0.00244385
3090049521,323050.0,0.00032305
3090177603,128082.0,0.000128082
3095470853,5293250.0,0.00529325
3128290694,32819841.0,0.032819841
3129092408,801714.0,0.000801714
3131984148,2891740.0,0.00289174
3131806779,-177369.0,-0.000177369
3134340694,2533915.0,0.002533915
3134615814,275120.0,0.00027512
3134758253,142439.0,0.000142439
3139810068,5051815.0,0.005051815
3172092672,32282604.0,0.032282604
3172862981,770309.0,0.000770309
3175693384,2830403.0,0.002830403
3175545281,-148103.0,-0.000148103
3177901532,2356251.0,0.002356251
3178180495,278963.0,0.000278963
3178330762,150267.0,0.000150267
3183452327,5121565.0,0.005121565
3216717168,33264841.0,0.033264841
3217535014,817846.0,0.000817846
3220415928,2880914.0,0.002880914
3220238970,-176958.0,-0.000176958
3222767104,2528134.0,0.002528134
3223071931,304827.0,0.000304827
3223223812,151881.0,0.000151881
3228216867,4993055.0,0.004993055
3260634654,32417787.0,0.032417787
3261401414,766760.0,0.00076676
3264248151,2846737.0,0.002846737
3264082611,-165540.0,-0.00016554
3266571545,2488934.0,0.002488934
3266909810,338265.0,0.000338265
3267069189,159379.0,0.000159379
3272166883,5097694.0,0.005097694
3305672021,33505138.0,0.033505138
3306460024,788003.0,0.000788003
3309274498,2814474.0,0.002814474
3309103553,-170945.0,-0.000170945
3311608514,2504961.0,0.002504961
3311916821,308307.0,0.000308307
3312042623,125802.0,0.000125802
3316830038,4787415.0,0.004787415
3350148855,33318817.0,0.033318817
3350951718,802863.0,0.000802863
3354095960,3144242.0,0.003144242
3353910285,-185675.0,-0.000185675
3356509817,2599532.0,0.002599532
3356880920,371103.0,0.000371103
3357008236,127316.0,0.000127316
3361405766,4397530.0,0.00439753
3395047183,33641417.0,0.033641417
3395825612,778429.0,0.000778429
3398565049,2739437.0,0.002739437
3398425422,-139627.0,-0.000139627
3401062446,2637024.0,0.002637024
3401431860,369414.0,0.000369414
3401578789,146929.0,0.000146929
3406058636,4479847.0,0.004479847
3439336615,33277979.0,0.033277979
3440137804,801189.0,0.000801189
3442859358,2721554.0,0.002721554
3442677980,-181378.0,-0.000181378
3445201190,2523210.0,0.00252321
3445513194,312004.0,0.000312004
3445627010,113816.0,0.000113816
3450332280,4705270.0,0.00470527
3483260995,32928715.0,0.032928715
3484184168,923173.0,0.000923173
3486975285,2791117.0,0.002791117
3486834833,-140452.0,-0.000140452
3489016321,2181488.0,0.002181488
3489344310,327989.0,0.000327989
3489524280,179970.0,0.00017997
3494192590,4668310.0,0.00466831
3527542715,33350125.0,0.033350125
3528312935,770220.0,0.00077022
3531223334,2910399.0,0.002910399
3531033924,-189410.0,-0.00018941
3533518103,2484179.0,0.002484179
3533847036,328933.0,0.000328933
3533986894,139858.0,0.000139858
3538436460,4449566.0,0.004449566
3571318394,32881934.0,0.032881934
3572256269,937875.0,0.000937875
3575077727,2821458.0,0.002821458
3574897547,-180180.0,-0.00018018
3577304603,2407056.0,0.002407056
3577615710,311107.0,0.000311107
3577725736,110026.0,0.000110026
3582458563,4732827.0,0.004732827
3615629907,33171344.0,0.033171344
3616409636,779729.0,0.000779729
3619270250,2860614.0,0.002860614
3619094666,-175584.0,-0.000175584
3621545559,2450893.0,0.002450893
3621833216,287657.0,0.000287657
3621970198,136982.0,0.000136982
3626615717,4645519.0,0.004645519
3659870460,33254743.0,0.033254743
3660660659,790199.0,0.000790199
3663652107,2991448.0,0.002991448
3663458271,-193836.0,-0.000193836
3665858118,2399847.0,0.002399847
3666163379,305261.0,0.000305261
3666301547,138168.0,0.000138168
3671550400,5248853.0,0.005248853
3704212538,32662138.0,0.032662138
3705009688,797150.0,0.00079715
3707812961,2803273.0,0.002803273
3707665924,-147037.0,-0.000147037
3710115611,2449687.0,0.002449687
3710428788,313177.0,0.000313177
3710555047,126259.0,0.000126259
3715465751,4910704.0,0.004910704
3748056527,32590776.0,0.032590776
3748816396,759869.0,0.000759869
3751827677,3011281.0,0.003011281
3751665485,-162192.0,-0.000162192
3754228130,2562645.0,0.002562645
3754561684,333554.0,0.000333554
3754703611,141927.0,0.000141927
3764042448,9338837.0,0.009338837
3796538759,32496311.0,0.032496311
3797360886,822127.0,0.000822127
3800213581,2852695.0,0.002852695
3800035494,-178087.0,-0.000178087
3802545466,2509972.0,0.002509972
3802862051,316585.0,0.000316585
3803005473,143422.0,0.000143422
3807811550,4806077.0,0.004806077
3840528115,32716565.0,0.032716565
3841306571,778456.0,0.000778456
3844316373,3009802.0,0.003009802
3844141511,-174862.0,-0.000174862
3846586034,2444523.0,0.002444523
3846922947,336913.0,0.000336913
3847036673,113726.0,0.000113726
3852004270,4967597.0,0.004967597
3884859451,32855181.0,0.032855181
3885598838,739387.0,0.000739387
3888481311,2882473.0,0.002882473
3888306979,-174332.0,-0.000174332
3890738296,2431317.0,0.002431317
3891084403,346107.0,0.000346107
3891194479,110076.0,0.000110076
3896233107,5038628.0,0.005038628
3929777270,33544163.0,0.033544163
3930555218,777948.0,0.000777948
3933472944,2917726.0,0.002917726
3933311065,-161879.0,-0.000161879
3935808548,2497483.0,0.002497483
3936135473,326925.0,0.000326925
3936275249,139776.0,0.000139776
3941113184,4837935.0,0.004837935
3974244648,33131464.0,0.033131464
3975112604,867956.0,0.000867956
3977868353,2755749.0,0.002755749
3977703753,-164600.0,-0.0001646
3980173239,2469486.0,0.002469486
3980475725,302486.0,0.000302486
3980611323,135598.0,0.000135598
3985161092,4549769.0,0.004549769
4018856461,33695369.0,0.033695369
4019663515,807054.0,0.000807054
4022378942,2715427.0,0.002715427
4022204324,-174618.0,-0.000174618
4024839569,2635245.0,0.002635245
4025174293,334724.0,0.000334724
4025317455,143162.0,0.000143162
4029938542,4621087.0,0.004621087
4063070623,33132081.0,0.033132081
4063958485,887862.0,0.000887862
4066805880,2847395.0,0.002847395
4066615588,-190292.0,-0.000190292
4069091970,2476382.0,0.002476382
4069404827,312857.0,0.000312857
4069519326,114499.0,0.000114499
4074180846,4661520.0,0.00466152
4107338543,33157697.0,0.033157697
4108108696,770153.0,0.000770153
4110929749,2821053.0,0.002821053
4110712061,-217688.0,-0.000217688
4113323024,2610963.0,0.002610963
4113615815,292791.0,0.000292791
4113753564,137749.0,0.000137749
4118411124,4657560.0,0.00465756
4151263882,32852758.0,0.032852758
4152038034,774152.0,0.000774152
4154769563,2731529.0,0.002731529
4154601626,-167937.0,-0.000167937
4157208897,2607271.0,0.002607271
4157576576,367679.0,0.000367679
4157687152,110576.0,0.000110576
4162154643,4467491.0,0.004467491
4195238594,33083951.0,0.033083951
4196031981,793387.0,0.000793387
4198783367,2751386.0,0.002751386
4198616242,-167125.0,-0.000167125
4201116062,2499820.0,0.00249982
4201431660,315598.0,0.000315598
4201571165,139505.0,0.000139505
4206285105,4713940.0,0.00471394
4249336083,43050978.0,0.043050978
4250131278,795195.0,0.000795195
4252979246,2847968.0,0.002847968
4252796423,-182823.0,-0.000182823
4255572893,2776470.0,0.00277647
4255945315,372422.0,0.000372422
4256081512,136197.0,0.000136197
4260305216,4223704.0,0.004223704
4293254528,32949312.0,0.032949312
4294046287,791759.0,0.000791759
4296828769,2782482.0,0.002782482
4296679338,-149431.0,-0.000149431
4299158446,2479108.0,0.002479108
4299482728,324282.0,0.000324282
4299637302,154574.0,0.000154574
4305046276,5408974.0,0.005408974
4338009373,32963097.0,0.032963097
4338847189,837816.0,0.000837816
4341501806,2654617.0,0.002654617
4341751224,249418.0,0.000249418
4343915078,2163854.0,0.002163854
4344196349,281271.0,0.000281271
4344329721,133372.0,0.000133372
4348986046,4656325.0,0.004656325
4381903678,32917632.0,0.032917632
4382677179,773501.0,0.000773501
4385807897,3130718.0,0.003130718
4385632774,-175123.0,-0.000175123
4388088828,2456054.0,0.002456054
4388423580,334752.0,0.000334752
4388566299,142719.0,0.000142719
4393184457,4618158.0,0.004618158
4426305089,33120632.0,0.033120632
4427058818,753729.0,0.000753729
4429769393,2710575.0,0.002710575
4429607914,-161479.0,-0.000161479
4432251264,2643350.0,0.00264335
4432623880,372616.0,0.000372616
4432733187,109307.0,0.000109307
4437097618,4364431.0,0.004364431
4470291275,33193657.0,0.033193657
4471178829,887554.0,0.000887554
4473897930,2719101.0,0.002719101
4473749265,-148665.0,-0.000148665
4476195250,2445985.0,0.002445985
4476547295,352045.0,0.000352045
4476686321,139026.0,0.000139026
4481219291,4532970.0,0.00453297
4514097371,32878080.0,0.03287808
4514989769,892398.0,0.000892398
4517764915,2775146.0,0.002775146
4517592709,-172206.0,-0.000172206
4520052260,2459551.0,0.002459551
4520336842,284582.0,0.000284582
4520471454,134612.0,0.000134612
4525141659,4670205.0,0.004670205
4558320692,33179033.0,0.033179033
4559112338,791646.0,0.000791646
4561871405,2759067.0,0.002759067
4561698098,-173307.0,-0.000173307
4564283598,2585500.0,0.0025855
4564620784,337186.0,0.000337186
4564803354,182570.0,0.00018257
4569255009,4451655.0,0.004451655
4602185281,32930272.0,0.032930272
4603010340,825059.0,0.000825059
4605826833,2816493.0,0.002816493
4605652515,-174318.0,-0.000174318
4608101560,2449045.0,0.002449045
4608426471,324911.0,0.000324911
4608537952,111481.0,0.000111481
4613129463,4591511.0,0.004591511
4646196235,33066772.0,0.033066772
4647018391,822156.0,0.000822156
4649806178,2787787.0,0.002787787
4649635913,-170265.0,-0.000170265
4652055341,2419428.0,0.002419428
4652383561,328220.0,0.00032822
4652565289,181728.0,0.000181728
4657151610,4586321.0,0.004586321
4690732651,33581041.0,0.033581041
4691546419,813768.0,0.000813768
4694270025,2723606.0,0.002723606
4694088116,-181909.0,-0.000181909
4696660613,2572497.0,0.002572497
4697027957,367344.0,0.000367344
4697138390,110433.0,0.000110433
4701610653,4472263.0,0.004472263
4734885602,33274949.0,0.033274949
4735673497,787895.0,0.000787895
4738346190,2672693.0,0.002672693
4738172023,-174167.0,-0.000174167
4740659100,2487077.0,0.002487077
4740900349,241249.0,0.000241249
4741053910,153561.0,0.000153561
4745644452,4590542.0,0.004590542
4779454573,33810121.0,0.033810121
4780218896,764323.0,0.000764323
4783101785,2882889.0,0.002882889
4782953744,-148041.0,-0.000148041
4785357933,2404189.0,0.002404189
4785664837,306904.0,0.000306904
4785778256,113419.0,0.000113419
4790358633,4580377.0,0.004580377
4823750438,33391805.0,0.033391805
4824508045,757607.0,0.000757607
4827444615,2936570.0,0.00293657
4827288483,-156132.0,-0.000156132
4829498949,2210466.0,0.002210466
4829866597,367648.0,0.000367648
4830053896,187299.0,0.000187299
4835299971,5246075.0,0.005246075
4867740965,32440994.0,0.032440994
4868498056,757091.0,0.000757091
4871291946,2793890.0,0.00279389
4871143449,-148497.0,-0.000148497
4873578888,2435439.0,0.002435439
4873821999,243111.0,0.000243111
4873929707,107708.0,0.000107708
4878522255,4592548.0,0.004592548
4911393448,32871193.0,0.032871193
4912127216,733768.0,0.000733768
4914907598,2780382.0,0.002780382
4914703861,-203737.0,-0.000203737
4917180131,2476270.0,0.00247627
4917488318,308187.0,0.000308187
4917598489,110171.0,0.000110171
4922275298,4676809.0,0.004676809
4955320466,33045168.0,0.033045168
4956088949,768483.0,0.000768483
4958888559,2799610.0,0.00279961
4958677861,-210698.0,-0.000210698
4961229352,2551491.0,0.002551491
4961595680,366328.0,0.000366328
4961729091,133411.0,0.000133411
4966209960,4480869.0,0.004480869
4999125133,32915173.0,0.032915173
4999882072,756939.0,0.000756939
5002667848,2785776.0,0.002785776
5002489674,-178174.0,-0.000178174
5005024831,2535157.0,0.002535157
5005317122,292291.0,0.000292291
5005447111,129989.0,0.000129989
5009958659,4511548.0,0.004511548
5043210524,33251865.0,0.033251865
5043991030,780506.0,0.000780506
5046778518,2787488.0,0.002787488
5046592157,-186361.0,-0.000186361
5049050979,2458822.0,0.002458822
5049334300,283321.0,0.000283321
5049472689,138389.0,0.000138389
5054113346,4640657.0,0.004640657
5087293309,33179963.0,0.033179963
5088091198,797889.0,0.000797889
5090879992,2788794.0,0.002788794
5090693596,-186396.0,-0.000186396
5093258525,2564929.0,0.002564929
5093632078,373553.0,0.000373553
5093769590,137512.0,0.000137512
5098154191,4384601.0,0.004384601
5131700545,33546354.0,0.033546354
5132490938,790393.0,0.000790393
5135363352,2872414.0,0.002872414
5135208697,-154655.0,-0.000154655
5137620940,2412243.0,0.002412243
5137912044,291104.0,0.000291104
5138050431,138387.0,0.000138387
5142532306,4481875.0,0.004481875
5175679885,33147579.0,0.033147579
5176407275,727390.0,0.00072739
5179210432,2803157.0,0.002803157
5179039992,-170440.0,-0.00017044
5181468731,2428739.0,0.002428739
5181786102,317371.0,0.000317371
